id,prediction,real,predict_prob
2366,0,0,0.38455108
2368,0,0,0.28623673
2373,0,0,0.28712106
2374,0,0,0.3416273
2371,0,1,0.52775246
2375,0,0,0.32607415
2372,0,0,0.4238258
2378,0,1,0.52517605
2367,0,0,0.3517756
2376,0,0,0.2883026
2377,0,0,0.34668505
2379,0,0,0.44341892
2382,0,0,0.28681982
2383,0,0,0.28849185
2381,0,0,0.39877117
2384,0,0,0.28623673
2385,0,0,0.31832555
2380,0,0,0.3633412
2388,0,0,0.28681982
2386,0,0,0.35723433
2390,0,0,0.28681982
2392,0,0,0.28623673
2387,0,0,0.30741495
2391,0,0,0.28623673
2393,0,0,0.49834496
2389,0,0,0.33725363
2397,0,0,0.28681982
2395,0,0,0.28759688
2398,0,0,0.44870403
2399,0,0,0.32882
2396,0,0,0.38871825
2402,0,0,0.28623673
2401,0,0,0.34198648
2400,0,0,0.38332775
2403,0,0,0.28681982
2394,0,0,0.28623673
2404,0,0,0.36652064
2407,0,0,0.3511204
2408,0,0,0.32457665
2405,0,0,0.3757373
2410,0,0,0.33866498
2412,0,0,0.28681982
2411,0,0,0.28623673
2406,0,0,0.28623673
2409,0,0,0.36571804
2413,0,0,0.33490446
2416,0,0,0.29823408
2417,0,0,0.28681982
2415,0,1,0.5023257
2419,0,0,0.30892414
2420,0,0,0.3249663
2421,0,0,0.30615383
2418,0,0,0.358413
2414,0,0,0.37474975
2425,0,0,0.49362975
2422,0,0,0.4195919
2427,0,0,0.43866122
2426,0,0,0.3152503
2424,0,0,0.39929834
2430,0,0,0.33903772
2423,0,0,0.3325027
2428,0,0,0.3376944
2429,0,0,0.36071223
2431,0,0,0.3505617
2435,0,0,0.3131661
2433,0,0,0.2999055
2436,0,0,0.3805933
2438,0,0,0.28941262
2432,0,0,0.28623673
2437,0,0,0.34554404
2441,0,0,0.28681982
2434,0,0,0.44231224
2440,0,0,0.31041184
2444,0,0,0.28681982
2443,0,0,0.28900254
2442,0,0,0.3727069
2446,0,0,0.41967535
2447,0,0,0.33331844
2445,0,0,0.36716312
2450,0,0,0.29297334
2449,0,0,0.28681982
2439,0,0,0.42192098
2452,0,0,0.3208339
2451,0,1,0.5137059
2455,0,0,0.3972638
2454,0,0,0.3816517
2456,0,0,0.2894167
2453,0,0,0.45191762
2457,0,0,0.32183442
2460,0,0,0.28863448
2448,0,0,0.47838765
2461,0,0,0.35301268
2462,1,1,0.5930269
2459,0,0,0.3709161
2463,0,0,0.31450126
2466,0,0,0.28681982
2465,0,0,0.4033915
2458,0,0,0.3058545
2464,0,0,0.3884015
2467,1,0,0.36856595
2469,0,0,0.43937933
2471,0,0,0.32581115
2473,0,0,0.36213404
2470,0,0,0.35030735
2474,0,0,0.2941473
2472,0,0,0.31646356
2475,0,0,0.38200814
2476,0,0,0.3585754
2479,0,0,0.36172542
2477,0,0,0.28681982
2468,0,0,0.28623673
2482,0,0,0.30215237
2478,0,0,0.42619872
2483,0,0,0.28681982
2481,0,0,0.34150174
2480,0,0,0.39124846
2487,0,0,0.28681982
2486,0,0,0.30486122
2484,0,0,0.40831596
2488,0,0,0.3132637
2490,0,0,0.28681982
2491,0,0,0.28681982
2489,0,0,0.3120746
2485,0,0,0.28623673
2493,0,0,0.28623673
2492,0,0,0.33007544
2496,0,0,0.29359227
2497,0,0,0.28623673
2495,0,0,0.2877688
2498,0,0,0.3211604
2500,0,0,0.32865542
2502,0,0,0.3548193
2499,0,0,0.35253552
2503,0,0,0.28681982
2501,0,0,0.40191463
2504,0,0,0.28623673
2494,0,0,0.37950316
2507,0,0,0.2917784
2505,0,0,0.30507764
2506,0,0,0.31955707
2508,0,0,0.28863448
2510,0,0,0.2881148
2511,0,0,0.34838888
2509,0,0,0.32776222
2515,1,1,0.6410015
2512,0,0,0.30865693
2516,0,0,0.37044775
2514,0,0,0.33766866
2517,0,0,0.2899416
2520,0,0,0.3546688
2519,0,0,0.31005606
2518,0,0,0.4525963
2513,0,0,0.34946343
2521,0,0,0.33144742
2525,0,0,0.30856875
2524,0,0,0.29301772
2527,0,0,0.28623673
2528,0,0,0.3169318
2526,0,0,0.37222815
2530,0,0,0.28623673
2522,0,0,0.40606195
2532,0,0,0.32942703
2529,0,0,0.3384039
2533,0,0,0.29694155
2534,0,0,0.3533129
2536,0,0,0.29852363
2535,0,0,0.40656972
2538,0,0,0.28623673
2537,0,0,0.28623673
2540,0,0,0.29474404
2523,0,0,0.30137154
2541,0,0,0.32110336
2531,0,0,0.37924325
2539,0,0,0.4093326
2544,0,0,0.2871573
2542,0,0,0.44862023
2545,0,0,0.30483776
2543,0,0,0.4601637
2546,0,0,0.33769912
2549,0,0,0.28623673
2547,0,0,0.3097801
2552,0,0,0.36951238
2550,0,0,0.41129354
2554,0,0,0.28681982
2551,0,0,0.33056098
2553,0,0,0.4716961
2556,0,0,0.29014525
2557,0,0,0.28798532
2555,0,0,0.3397931
2558,0,0,0.37564284
2559,0,0,0.29238287
2561,0,0,0.28623673
2548,0,0,0.36057875
2564,0,0,0.28681982
2560,0,0,0.39346611
2566,0,0,0.28881726
2567,0,0,0.2906167
2562,0,0,0.2881148
2565,0,0,0.41789973
2563,0,0,0.3588328
2571,0,0,0.28623673
2570,0,0,0.3698044
2569,0,0,0.34839562
2568,0,0,0.3801064
2573,0,0,0.28681982
2575,0,0,0.3603463
2572,0,0,0.34185463
2576,0,1,0.50618756
2578,0,0,0.28681982
2580,0,0,0.28681982
2579,0,0,0.37369958
2577,1,0,0.47581127
2574,0,0,0.3297141
2581,0,0,0.336683
2584,0,0,0.28623673
2585,0,0,0.3064883
2586,0,0,0.34125897
2587,0,0,0.34804586
2583,0,0,0.39592826
2582,0,0,0.29612297
2588,0,0,0.37108913
2589,0,0,0.36518392
2591,0,0,0.30041856
2590,0,0,0.33497453
2593,0,0,0.3230394
2592,0,0,0.4005483
2595,0,0,0.29083267
2597,0,0,0.28623673
2598,0,0,0.28681982
2600,0,0,0.28623673
2601,1,0,0.48849192
2599,0,0,0.39174515
2596,0,0,0.28623673
2594,0,0,0.38958412
2602,0,0,0.32236782
2604,0,0,0.3055351
2603,0,0,0.3668035
2607,0,0,0.2871573
2608,0,0,0.32871765
2609,0,0,0.31475157
2610,0,0,0.34746334
2606,0,0,0.43319398
2613,0,0,0.28681982
2612,0,0,0.33050296
2611,0,0,0.37125465
2614,0,0,0.34108108
2605,0,0,0.34690148
2617,0,0,0.3789447
2618,0,0,0.28623673
2620,0,0,0.29297334
2616,0,0,0.310817
2619,0,0,0.35264844
2621,0,0,0.33875233
2622,0,0,0.2914827
2625,0,0,0.31861347
2624,0,0,0.3335457
2623,0,0,0.30432346
2615,0,0,0.39470795
2626,0,0,0.47427434
2629,0,0,0.28941262
2630,0,0,0.29368854
2628,0,0,0.28681982
2633,0,0,0.28623673
2632,0,0,0.38175353
2634,0,0,0.34076
2631,0,0,0.45833296
2636,0,0,0.4786485
2635,0,0,0.32615843
2627,0,0,0.3281658
2637,0,0,0.395026
2638,0,0,0.36545256
2641,0,0,0.40005466
2639,0,1,0.5075238
2642,0,0,0.36217177
2645,0,0,0.28681982
2640,0,0,0.28681982
2644,0,0,0.31633684
2643,0,0,0.29079926
2649,0,0,0.28712106
2650,0,0,0.28681982
2651,0,0,0.28623673
2648,0,0,0.40879574
2647,0,0,0.37059945
2646,0,0,0.42192954
2652,0,0,0.2871573
2653,0,0,0.28941262
2656,0,0,0.29901233
2654,0,0,0.3477417
2658,0,0,0.28681982
2657,0,0,0.41302902
2661,0,0,0.28623673
2660,0,0,0.28623673
2662,0,0,0.30061236
2659,0,0,0.3723831
2664,0,0,0.36169055
2663,0,0,0.30412814
2665,0,0,0.4654185
2666,0,0,0.34847197
2667,0,0,0.4168052
2669,0,0,0.2932371
2668,0,0,0.37956354
2655,0,0,0.35709107
2672,0,0,0.33561113
2673,0,0,0.40065545
2674,0,0,0.28623673
2676,0,0,0.339738
2675,0,0,0.42896667
2671,0,0,0.46788144
2678,0,0,0.36432645
2677,0,0,0.34338441
2670,0,0,0.3593225
2681,0,0,0.28681982
2679,0,0,0.43562004
2684,0,0,0.28681982
2682,0,0,0.29353157
2683,0,0,0.3409022
2685,0,0,0.34511498
2686,0,0,0.3312729
2680,0,0,0.36639643
2688,0,0,0.28623673
2687,0,0,0.31655753
2691,0,1,0.52138805
2692,0,0,0.33610985
2689,0,0,0.28681982
2690,0,0,0.28623673
2693,0,0,0.34212834
2694,0,1,0.5034006
2698,0,0,0.2997056
2697,0,0,0.30123153
2696,0,0,0.41425303
2699,0,0,0.41921943
2701,0,0,0.28681982
2703,0,0,0.28681982
2702,0,0,0.28623673
2705,0,0,0.28623673
2695,0,0,0.40729243
2704,0,0,0.28623673
2706,0,0,0.2881148
2707,0,0,0.31065384
2700,0,0,0.29316077
2708,0,0,0.47665644
2710,0,0,0.36012563
2712,0,0,0.32499003
2713,0,0,0.34648064
2714,0,0,0.3165257
2711,0,0,0.31546998
2715,0,0,0.310962
2716,0,0,0.37392384
2719,0,0,0.28623673
2718,0,0,0.4652167
2709,0,0,0.28623673
2717,0,0,0.36354855
2723,0,0,0.28623673
2721,0,0,0.304054
2724,0,0,0.28681982
2722,0,0,0.38131583
2720,0,0,0.33453983
2725,0,0,0.336948
2726,1,0,0.4166155
2729,0,0,0.34293315
2730,0,0,0.32205316
2728,0,0,0.28718463
2731,0,0,0.3648412
2734,0,0,0.2941915
2732,0,0,0.33399102
2733,0,0,0.34121168
2735,0,0,0.29424074
2738,0,0,0.3198826
2737,0,0,0.35734263
2740,0,0,0.28681982
2727,0,0,0.3849774
2736,0,0,0.3406737
2741,0,0,0.28712106
2739,0,0,0.4850426
2745,0,0,0.28681982
2744,0,0,0.3058748
2743,0,0,0.33750468
2748,0,0,0.30477804
2749,0,0,0.2899416
2746,0,0,0.28712106
2750,0,0,0.31188694
2751,0,0,0.28623673
2742,0,0,0.41509232
2752,0,0,0.3714381
2753,0,0,0.3594144
2754,0,0,0.33092794
2755,1,0,0.3593241
2756,0,0,0.37396753
2757,0,0,0.36645734
2758,0,0,0.3114848
2747,0,0,0.30498627
2759,0,0,0.40579772
2763,0,0,0.28681982
2764,0,0,0.37711564
2765,0,0,0.28681982
2766,0,0,0.28681982
2760,0,0,0.4206903
2768,0,0,0.33381087
2767,0,0,0.37415087
2761,0,0,0.35939246
2762,0,0,0.3508282
2770,0,0,0.28681982
2772,0,0,0.28681982
2769,1,1,0.61558175
2775,0,0,0.3527494
2771,0,0,0.43659392
2773,0,0,0.48219702
2776,0,0,0.28712106
2774,0,0,0.49223837
2778,0,0,0.3018767
2779,0,0,0.32352012
2780,0,0,0.28623673
2777,0,0,0.3395987
2782,0,0,0.35641882
2783,0,0,0.3436513
2781,0,0,0.39549878
2786,0,0,0.28975338
2788,0,0,0.28623673
2785,0,0,0.36939204
2789,0,0,0.36873087
2791,0,0,0.28681982
2792,0,0,0.30398458
2787,0,0,0.3658791
2793,0,0,0.388993
2790,0,0,0.4205752
2794,0,0,0.3705209
2797,0,0,0.28681982
2784,1,0,0.4708935
2799,0,0,0.28623673
2796,0,0,0.33820662
2800,0,0,0.29940444
2798,0,0,0.3261793
2801,0,0,0.31856248
2795,0,0,0.34720388
2803,0,0,0.28681982
2802,0,0,0.3767047
2804,0,0,0.44750232
2806,0,0,0.32937267
2809,0,0,0.28681982
2808,0,0,0.31379786
2807,0,0,0.32260722
2812,0,0,0.28623673
2811,0,0,0.3740201
2814,0,0,0.28623673
2813,0,0,0.2931417
2816,0,0,0.34838888
2810,0,0,0.4448909
2815,0,0,0.30614465
2817,0,0,0.38041967
2805,0,0,0.3435624
2820,0,0,0.3652135
2819,0,0,0.28681982
2821,0,0,0.3682831
2822,0,0,0.28623673
2824,0,0,0.38226733
2826,0,0,0.28623673
2823,0,0,0.34225917
2825,0,0,0.40630558
2818,0,0,0.47360316
2830,0,0,0.36016297
2828,0,0,0.35051364
2832,0,0,0.28623673
2829,0,0,0.4155784
2831,0,0,0.34523344
2835,0,0,0.31161138
2833,0,0,0.34380126
2834,0,0,0.42906794
2837,0,0,0.29132405
2838,0,0,0.29988876
2840,0,0,0.28681982
2841,0,0,0.3043807
2839,0,0,0.3825211
2843,0,0,0.28681982
2836,0,0,0.2998115
2845,0,0,0.2881148
2846,0,0,0.31443894
2842,0,0,0.32799876
2827,0,0,0.31258857
2844,0,0,0.34988958
2848,0,0,0.28833398
2849,0,0,0.3477658
2852,0,0,0.46314406
2853,0,0,0.3574233
2851,0,0,0.4789331
2847,1,0,0.4960872
2850,0,0,0.32223737
2854,0,0,0.3273555
2856,0,0,0.28623673
2858,0,0,0.37499568
2857,0,0,0.28827283
2855,0,0,0.33176237
2861,0,0,0.35434675
2859,0,0,0.33152664
2862,0,0,0.30031326
2860,0,0,0.28941262
2864,0,0,0.28623673
2867,0,0,0.28623673
2866,0,0,0.29829198
2865,0,0,0.4766253
2863,0,0,0.38860446
2871,0,0,0.31235802
2872,0,0,0.28623673
2868,0,0,0.28623673
2874,0,1,0.5146809
2870,0,0,0.29475832
2875,0,0,0.28681982
2873,0,0,0.3813516
2876,0,0,0.33055004
2877,0,1,0.5098516
2878,0,0,0.32756683
2869,0,0,0.32083574
2879,0,0,0.3172462
2880,0,0,0.33235407
2883,0,0,0.44433305
2885,0,0,0.28681982
2884,0,0,0.2871573
2887,0,0,0.28681982
2882,0,0,0.35096523
2886,0,0,0.34008014
2881,0,0,0.38412115
2888,0,0,0.2997378
2891,0,0,0.3516442
2889,1,0,0.48323578
2893,0,0,0.28623673
2894,0,0,0.28681982
2895,0,0,0.31040496
2896,0,0,0.30509338
2892,1,0,0.49026725
2890,0,0,0.28623673
2898,0,1,0.54426306
2897,0,0,0.3295565
2900,0,0,0.28863448
2903,0,0,0.28623673
2901,0,0,0.43123025
2899,0,0,0.2986539
2902,0,0,0.4005308
2904,0,0,0.29959536
2906,0,0,0.28681982
2905,0,0,0.45795316
2908,0,0,0.28681982
2907,0,0,0.32244366
2909,0,0,0.3604846
2912,0,0,0.3779951
2911,0,0,0.3803322
2914,0,0,0.3070447
2913,0,0,0.33788285
2910,0,0,0.37978992
2918,0,0,0.28681982
2917,0,0,0.35236156
2915,0,0,0.3976025
2919,0,0,0.2994817
2922,0,0,0.28681982
2916,0,0,0.34539878
2923,0,0,0.28623673
2920,0,0,0.29078817
2926,0,0,0.29769564
2925,0,0,0.37356588
2924,0,1,0.5781545
2927,0,0,0.3604854
2928,0,0,0.29758185
2931,0,0,0.28681982
2929,0,0,0.2966202
2930,0,0,0.30236676
2921,0,0,0.28623673
2933,0,0,0.29132405
2936,0,0,0.29382318
2932,0,0,0.43659204
2937,0,0,0.32038072
2938,0,1,0.5270693
2935,0,0,0.28681982
2939,0,0,0.31607857
2941,0,0,0.42487323
2934,0,0,0.3022631
2940,0,0,0.3566692
2943,0,0,0.30868044
2942,0,0,0.40901703
2945,0,0,0.33715028
2944,1,0,0.47851756
2948,0,0,0.28635764
2949,0,0,0.28681982
2950,0,0,0.28681982
2947,0,0,0.32528985
2951,0,0,0.33652535
2946,0,0,0.28681982
2952,0,0,0.4631678
2956,0,0,0.28681982
2955,0,0,0.37373295
2958,0,0,0.4766502
2957,0,0,0.33136025
2959,0,0,0.28623673
2960,0,0,0.28681982
2953,0,0,0.42856646
2962,0,0,0.28681982
2963,0,0,0.37444255
2965,0,0,0.28623673
2966,0,0,0.2881148
2967,0,0,0.28681982
2968,0,0,0.410406
2964,0,0,0.39962956
2954,0,0,0.28623673
2961,0,0,0.33160156
2970,0,0,0.3572175
2972,0,0,0.32855374
2971,0,0,0.32280216
2969,0,0,0.46004793
2974,0,0,0.30399838
2975,1,1,0.5451256
2978,0,0,0.29059416
2976,0,0,0.36984533
2979,0,0,0.29812798
2980,0,0,0.2952255
2977,0,0,0.41111687
2981,0,0,0.28623673
2973,0,0,0.4045073
2983,0,0,0.28681982
2984,0,0,0.34044594
2982,0,0,0.44439045
2988,0,0,0.29918292
2989,0,0,0.28623673
2985,0,0,0.28681982
2990,0,0,0.3525201
2991,0,0,0.3224476
2987,0,0,0.37899354
2993,0,0,0.28623673
2995,0,0,0.3574233
2986,0,0,0.3953844
2992,0,0,0.28623673
2994,0,0,0.33975914
2998,0,0,0.29223293
2999,0,0,0.28933018
3000,0,0,0.28681982
3001,0,0,0.28623673
3003,0,0,0.2881148
3002,0,0,0.3709547
2996,0,0,0.29482827
2997,0,0,0.43731666
3007,0,0,0.28623673
3005,0,0,0.327588
3006,0,0,0.3423203
3010,0,0,0.28681982
3009,0,0,0.33862948
3011,0,0,0.30829135
3004,0,0,0.39280844
3008,0,0,0.36297697
3014,0,0,0.28623673
3016,0,0,0.3470128
3015,0,0,0.304308
3017,0,0,0.28681982
3019,0,0,0.4383589
3018,0,0,0.30247593
3021,0,0,0.4090903
3013,0,0,0.38054052
3012,0,0,0.28623673
3020,0,0,0.3958835
3022,0,0,0.42394927
3023,0,0,0.28623673
3024,0,0,0.28623673
3026,0,0,0.28623673
3025,0,0,0.36151218
3028,0,0,0.30737913
3027,0,0,0.32817414
3030,0,0,0.28681982
3029,0,0,0.31425062
3032,0,0,0.39415535
3031,0,0,0.3445193
3033,0,0,0.47562394
3035,0,0,0.31166774
3034,0,0,0.44773802
3036,0,0,0.36776087
3040,0,0,0.2881148
3039,0,0,0.34364414
3041,0,0,0.28681982
3037,0,0,0.33334643
3043,0,0,0.29180527
3045,0,0,0.28681982
3042,0,0,0.3515755
3044,0,0,0.32282254
3047,0,0,0.34340152
3049,0,0,0.29968774
3048,0,0,0.3095238
3038,0,0,0.3118311
3050,0,0,0.34095144
3046,0,0,0.39965218
3052,0,0,0.28863448
3051,1,1,0.5619404
3053,0,0,0.3884286
3057,0,0,0.28623673
3054,0,0,0.34432554
3059,0,0,0.33203846
3056,0,0,0.3566625
3060,0,0,0.28681982
3058,0,0,0.3877158
3062,0,0,0.41145602
3061,0,0,0.36089334
3064,0,0,0.32198265
3055,0,0,0.3194939
3063,0,0,0.46562842
3065,0,0,0.31471178
3066,0,0,0.33072698
3069,0,0,0.37326947
3070,0,0,0.28681982
3068,0,0,0.29111466
3071,0,0,0.28681982
3073,0,0,0.28623673
3072,0,0,0.2946566
3076,0,0,0.28681982
3077,0,0,0.38359612
3075,0,0,0.29030877
3079,0,0,0.28623673
3080,0,0,0.28623673
3078,0,0,0.34393197
3081,0,0,0.3831768
3074,0,0,0.34079793
3083,0,0,0.28623673
3082,0,0,0.29905185
3084,0,0,0.29146168
3087,0,0,0.3504911
3086,0,0,0.29998654
3085,0,0,0.28681982
3090,0,0,0.28681982
3088,0,0,0.33316392
3091,0,0,0.28623673
3089,0,0,0.35220745
3092,0,0,0.46445587
3093,0,0,0.3030367
3094,0,0,0.30201373
3095,0,0,0.317119
3097,0,0,0.28623673
3096,0,0,0.32852206
3098,0,0,0.28681982
3101,0,0,0.28681982
3067,0,0,0.40557072
3099,0,0,0.30154958
3102,0,0,0.3566776
3105,0,0,0.28623673
3106,0,0,0.3447068
3104,0,0,0.28681982
3107,0,0,0.28681982
3100,0,0,0.39539593
3108,0,0,0.28681982
3110,0,0,0.2899995
3103,0,0,0.28623673
3111,0,0,0.29900572
3109,1,0,0.49522614
3113,0,0,0.2945015
3115,0,0,0.33768454
3117,0,0,0.28681982
3112,0,0,0.3364374
3118,0,0,0.2911043
3119,0,0,0.36811346
3116,0,0,0.4657987
3114,0,0,0.44855523
3120,0,0,0.29408863
3123,0,0,0.305811
3124,0,0,0.33972448
3121,1,0,0.4869845
3122,0,0,0.36232892
3125,0,0,0.28681982
3126,0,0,0.3372579
3129,0,0,0.28681982
3130,0,0,0.38087946
3131,0,0,0.39282513
3132,0,0,0.28623673
3127,0,1,0.55297375
3128,0,0,0.28623673
3133,0,0,0.44124177
3137,0,0,0.3005848
3134,0,0,0.41215017
3139,0,0,0.28623673
3136,0,0,0.4288053
3138,0,0,0.4239323
3140,0,0,0.40036327
3143,0,0,0.29709968
3142,0,0,0.40757978
3145,0,0,0.3400786
3141,0,0,0.44085044
3147,0,0,0.28623673
3146,0,0,0.3064922
3149,0,0,0.34877634
3135,0,0,0.28623673
3144,0,0,0.34530428
3148,0,0,0.49527726
3150,1,1,0.5827218
3153,0,0,0.34624586
3154,0,0,0.2962101
3156,0,0,0.29769564
3155,0,0,0.28623673
3157,0,0,0.28623673
3158,0,0,0.28623673
3160,0,0,0.28681982
3159,0,0,0.28623673
3151,0,1,0.514794
3152,0,0,0.4497108
3163,0,0,0.3041179
3161,0,0,0.37156826
3164,1,0,0.45546347
3166,0,0,0.29703307
3165,0,0,0.32539755
3167,0,0,0.28623673
3162,0,0,0.39508542
3168,0,1,0.53853136
3169,0,1,0.5504809
3173,0,0,0.3665279
3172,0,0,0.43621418
3174,1,1,0.5088575
3176,0,0,0.28623673
3171,0,0,0.4603908
3178,0,0,0.28623673
3179,0,0,0.28681982
3175,1,0,0.43942186
3177,0,0,0.39193484
3182,0,0,0.31965438
3170,0,0,0.40134615
3181,0,0,0.32860327
3183,0,0,0.29911286
3184,0,0,0.30067337
3185,0,0,0.28623673
3186,1,0,0.3526491
3180,0,0,0.33673683
3187,0,0,0.41434655
3191,0,0,0.3516442
3189,0,0,0.31093675
3193,0,0,0.28681982
3190,0,0,0.4188248
3195,0,0,0.28681982
3194,0,0,0.4083357
3192,0,0,0.45954853
3188,0,0,0.3988518
3199,0,0,0.28681982
3196,0,0,0.3196463
3201,0,0,0.28623673
3200,0,0,0.348872
3202,0,0,0.29030877
3198,0,0,0.28941262
3197,0,0,0.28623673
3203,0,0,0.43307477
3204,0,0,0.41587391
3206,0,0,0.39200306
3207,0,0,0.33969313
3208,0,0,0.2871573
3210,0,0,0.2878879
3211,0,0,0.30214316
3213,0,0,0.29737225
3205,0,0,0.37159064
3209,0,0,0.28922123
3212,0,0,0.33435032
3217,0,0,0.28681982
3218,0,0,0.29769564
3214,0,0,0.29154244
3219,0,0,0.28681982
3220,0,0,0.36791578
3221,0,0,0.330287
3216,0,0,0.32645062
3223,0,0,0.32869145
3215,0,0,0.2871573
3222,0,0,0.32545677
3225,0,0,0.28623673
3224,0,0,0.38594958
3226,0,0,0.3363334
3227,0,0,0.30488026
3228,0,0,0.39652273
3229,0,0,0.36029044
3233,0,0,0.28681982
3232,0,0,0.32674435
3235,0,0,0.28681982
3234,0,0,0.33672237
3231,0,0,0.37846467
3230,0,0,0.41096655
3236,0,1,0.505598
3237,0,0,0.40260997
3240,0,0,0.3528462
3242,0,0,0.2899416
3241,0,0,0.3427183
3244,0,0,0.2892364
3239,0,0,0.39412045
3245,0,0,0.47108892
3238,0,0,0.31894135
3243,0,0,0.40033782
3246,0,0,0.31483537
3250,0,0,0.424692
3247,0,0,0.3849465
3249,0,0,0.30242494
3251,0,0,0.34491217
3252,0,0,0.3195919
3253,0,0,0.40366936
3255,0,0,0.3110681
3248,0,0,0.46784735
3256,0,0,0.28623673
3254,0,0,0.38112608
3257,0,0,0.3669031
3260,0,0,0.29757953
3262,0,0,0.32063597
3259,0,0,0.29861045
3264,0,0,0.35338816
3261,0,0,0.36094108
3263,0,0,0.35009557
3267,0,0,0.31656846
3265,0,0,0.35484144
3258,0,0,0.3546926
3269,0,0,0.29848656
3266,0,0,0.4120353
3270,0,0,0.3584173
3268,0,0,0.28681982
3273,0,0,0.28681982
3271,0,0,0.32566175
3274,0,0,0.28681982
3272,0,0,0.34980407
3276,0,0,0.28623673
3277,0,0,0.33423778
3278,0,0,0.3149339
3279,0,0,0.28681982
3282,0,0,0.2881148
3280,0,0,0.29800352
3283,0,0,0.34812263
3275,0,0,0.38679564
3284,0,0,0.36762252
3285,0,0,0.39082628
3286,0,1,0.533278
3287,0,0,0.29122382
3288,0,0,0.2945015
3281,0,0,0.38531578
3289,0,0,0.35953695
3290,0,1,0.5526771
3291,0,0,0.28681982
3292,0,0,0.31501314
3293,0,1,0.58055264
3296,0,0,0.2932935
3294,0,0,0.3223686
3298,0,0,0.30452135
3297,0,0,0.33126634
3300,0,0,0.31993005
3295,0,0,0.31406707
3301,0,0,0.3622374
3299,0,0,0.3696706
3302,0,0,0.32209095
3303,0,0,0.4381188
3304,0,0,0.3342686
3305,0,0,0.34467366
3307,0,0,0.3130975
3310,0,0,0.38647482
3309,0,0,0.30779687
3311,0,0,0.3481836
3306,0,0,0.38547873
3314,0,0,0.28681982
3315,0,0,0.28681982
3313,1,0,0.36738786
3312,0,0,0.32482767
3318,0,0,0.28968954
3317,0,0,0.2899416
3308,0,0,0.40567085
3319,0,0,0.33844033
3320,1,0,0.4542199
3323,0,0,0.28681982
3322,0,0,0.2871573
3316,0,0,0.28681982
3324,0,0,0.2945745
3321,0,0,0.32850912
3327,0,0,0.35635006
3328,0,0,0.35779357
3330,0,0,0.28681982
3326,0,0,0.28934532
3331,0,0,0.30715477
3329,0,0,0.48525208
3333,0,0,0.47654313
3334,0,0,0.2899416
3325,0,0,0.28623673
3332,0,0,0.34060207
3337,0,0,0.29758185
3339,0,0,0.3504911
3335,0,0,0.35201988
3341,0,0,0.28681982
3336,0,0,0.33374992
3340,1,0,0.44944635
3338,0,0,0.39889255
3345,0,0,0.29297334
3343,0,0,0.3151421
3342,0,0,0.381104
3346,0,0,0.28681982
3347,0,0,0.2972842
3350,0,0,0.28681982
3344,0,0,0.40774485
3351,0,0,0.37705836
3352,0,0,0.3275583
3353,0,0,0.2994231
3354,0,0,0.30723724
3356,0,0,0.28681982
3355,0,0,0.29758185
3349,1,1,0.5813606
3348,0,0,0.28623673
3359,0,0,0.28623673
3361,0,0,0.28681982
3360,0,0,0.2957371
3363,0,0,0.2881148
3362,0,0,0.30474463
3365,0,0,0.34571418
3364,0,0,0.32228434
3366,0,0,0.29626104
3367,0,0,0.28681982
3358,0,0,0.37875006
3357,0,0,0.49819207
3368,0,0,0.32281753
3371,0,0,0.28623673
3373,0,0,0.29383123
3372,0,0,0.3368359
3369,0,0,0.44931132
3370,0,0,0.34031788
3376,0,0,0.2878113
3377,0,0,0.28849185
3375,0,0,0.3175235
3379,0,0,0.28681982
3378,0,0,0.28770515
3380,0,0,0.33475277
3374,0,0,0.40591928
3383,0,0,0.3705681
3384,0,0,0.41459036
3381,0,0,0.28623673
3387,0,0,0.3231769
3385,0,0,0.35930514
3382,0,0,0.36257318
3386,0,0,0.40973645
3389,0,0,0.35171676
3392,0,0,0.28681982
3388,0,0,0.38898316
3391,0,0,0.30697975
3393,0,0,0.28748325
3390,0,0,0.33390954
3394,0,0,0.3673531
3395,0,0,0.28623673
3397,0,0,0.28681982
3396,0,0,0.30015403
3400,0,0,0.37326947
3401,0,0,0.30592108
3399,1,1,0.5121741
3398,0,1,0.53772
3402,0,0,0.3244023
3404,0,0,0.2899416
3403,0,0,0.3199466
3405,0,0,0.31656846
3407,0,0,0.3969899
3408,0,0,0.289466
3406,0,0,0.37908444
3411,0,0,0.28863448
3410,0,0,0.3336823
3409,0,0,0.4212048
3413,0,0,0.32061872
3414,0,0,0.29616308
3415,0,0,0.32451746
3417,0,0,0.28681982
3412,0,0,0.4193452
3418,0,0,0.31347665
3419,0,0,0.40428326
3416,0,0,0.39661068
3421,0,0,0.29192853
3424,0,0,0.28681982
3420,0,0,0.34705245
3425,0,0,0.29740885
3423,0,0,0.28972813
3426,0,0,0.28681982
3429,0,0,0.29030877
3430,0,0,0.28681982
3428,0,0,0.3281131
3427,0,0,0.41139963
3433,0,0,0.31867385
3422,0,0,0.41010782
3434,0,0,0.30874476
3436,0,0,0.3071868
3435,0,0,0.37078384
3437,0,0,0.32961214
3438,0,0,0.3947491
3440,0,0,0.28681982
3432,0,1,0.5382481
3431,0,0,0.28681982
3441,0,0,0.3602107
3439,0,0,0.43076524
3442,0,0,0.35321346
3443,0,0,0.36351472
3446,0,0,0.3361402
